Date,Elec_mean_0,Elec_mean_1,Elec_mean_2,Elec_mean_3,Elec_min_,Elec_max_,Elec_ptv
2018-09-29,0.9256519910263601,0.8041349292709465,0.444984380423464,0.5529329486843256,0.8716216216216217,0.41815235008103724,0.037037037037037035
2018-09-30,0.8244882220975882,0.795429815016322,0.17077403679278014,0.12894483783547506,0.21621621621621623,0.4505672609400323,0.5925925925925926
2018-10-01,0.595660403813797,0.7062023939064199,0.5321069073238459,0.4158580295480375,0.18918918918918926,0.4991896272285251,0.6666666666666665
2018-10-02,0.6196719012899607,0.7184439608269858,0.583130857341201,0.47018970189701903,0.2635135135135136,0.5640194489465152,0.6851851851851851
2018-10-03,0.589385866517106,0.7113710554951032,0.5175286358903158,0.38805839671299924,0.15540540540540548,0.5218800648298217,0.7222222222222221
2018-10-04,0.5543325855300056,0.6806311207834601,0.5071155848663659,0.34998688696564384,0.15540540540540548,0.47974068071312803,0.6851851851851851
2018-10-05,0.561097868760516,0.6849836779107724,0.5470322804581743,0.39837398373983735,0.14864864864864868,0.5283630470016206,0.7222222222222221
2018-10-06,0.5563306225462703,0.5127856365614797,0.053800763623741754,0.07522510708978047,0.15540540540540548,0.06807131280388978,0.05555555555555555
2018-10-07,0.5493199663488502,0.5068008705114253,0.04547032280458163,0.06058221872541303,0.14864864864864868,0.0486223662884927,0.01851851851851851
2018-10-08,0.5525799214806506,0.663764961915125,0.46060395695938905,0.3356062592883994,0.15540540540540548,0.4505672609400323,0.6481481481481481
2018-10-09,0.5475673022994952,0.6653971708378672,0.49600833044081905,0.36808287437713083,0.1351351351351353,0.4700162074554294,0.6851851851851851
2018-10-10,0.5778883903533371,0.6743743199129488,0.5918083998611593,0.49549785820438863,0.14189189189189189,0.5964343598055105,0.7962962962962963
2018-10-11,0.6507291082445317,0.7421109902067463,0.5841721624435959,0.45738263834251247,0.31081081081081097,0.5445705024311182,0.6296296296296295
2018-10-12,0.6412296690970275,0.7260609357997823,0.5605692467893092,0.47674621907509407,0.29729729729729737,0.5316045380875202,0.6296296296296295
2018-10-13,0.6675196298373528,0.6025571273122958,0.18535230822631021,0.22292158405455031,0.35135135135135154,0.17504051863857373,0.07407407407407406
2018-10-14,0.6274537296690971,0.5639281828073992,0.13120444290177025,0.1639129294518752,0.29054054054054057,0.13614262560777957,0.05555555555555555
2018-10-15,0.6249298934380259,0.723068552774755,0.5480735855605691,0.44335169158143206,0.29054054054054057,0.5283630470016206,0.6296296296296295
2018-10-16,0.6269629837352776,0.7369423286180631,0.5859076709475876,0.44614913891074404,0.28378378378378377,0.5510534846029173,0.6481481481481481
2018-10-17,0.6041783510936624,0.7203482045701849,0.507462686567164,0.3721479150275374,0.18918918918918926,0.4991896272285251,0.6666666666666665
2018-10-18,0.5798864273696018,0.6711099020674645,0.5078097882679625,0.38932599003409385,0.19594594594594605,0.48946515397082646,0.6666666666666665
2018-10-19,0.5878785754346606,0.678998911860718,0.5091981950711556,0.40370661771133853,0.21621621621621623,0.49594813614262556,0.6481481481481481
2018-10-20,0.586897083567022,0.5364526659412404,0.13432835820895517,0.1701634758283067,0.21621621621621623,0.1458670988654781,0.14814814814814814
2018-10-21,0.5979038137969714,0.5380848748639825,0.13432835820895517,0.17763790541131208,0.21621621621621623,0.139384116693679,0.14814814814814814
2018-10-22,0.5954150308468873,0.6985854189336234,0.49600833044081905,0.37560101407465696,0.21621621621621623,0.4700162074554294,0.6296296296296295
2018-10-23,0.5823752103196859,0.6784548422198041,0.5001735508503992,0.37997202552670706,0.20270270270270285,0.48946515397082646,0.6481481481481481
2018-10-24,0.5803771733034212,0.6860718171926005,0.5473793821589724,0.366858991170557,0.18918918918918926,0.5607779578606159,0.7222222222222221
2018-10-25,0.5653393157599552,0.6556039173014144,0.4203401596667823,0.3431243989859255,0.16216216216216228,0.41166936790923814,0.6111111111111109
2018-10-26,0.574383062254627,0.6724700761697495,0.4418604651162791,0.3325028411574439,0.18918918918918926,0.42463533225283634,0.5925925925925926
2018-10-27,0.5738572630398205,0.5337323177366702,0.09267615411315511,0.1158318034793252,0.18918918918918926,0.12641815235008103,0.14814814814814814
2018-10-28,0.5863712843522154,0.5435255712731228,0.09475876431794517,0.11207273363056214,0.20270270270270285,0.10048622366288484,0.07407407407407406
2018-10-29,0.5873878295008413,0.6893362350380848,0.44047205831308556,0.3137512020281493,0.20270270270270285,0.42463533225283634,0.5925925925925926
2018-10-30,0.5848990465507571,0.678998911860718,0.4196459562651854,0.2944313314100885,0.20270270270270285,0.39870340356564016,0.5555555555555556
2018-10-31,0.5788698822209759,0.6849836779107724,0.4439430753210688,0.2800507037328438,0.14864864864864868,0.4311183144246352,0.6296296296296295
2018-11-01,0.5483384744812115,0.6697497279651794,0.40229087122526874,0.2500655651717808,0.12162162162162171,0.3792544570502431,0.5925925925925926
